NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(mmHg),Absolutní tlak vzduchu(mmHg),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
3109,10.03.2021 22:22:29,14,19.3,41,-5.0,51,765.2,722.6,0.0,0.0,WSW,-13.6,-5.0,0.00,0.00,0.00,4.50,8.70
3110,10.03.2021 22:36:29,14,19.3,41,-5.0,51,765.0,722.5,0.0,0.0,WSW,-13.6,-5.0,0.00,0.00,0.00,4.50,8.70
3111,10.03.2021 22:50:29,14,19.3,41,-5.1,52,764.9,722.3,0.0,0.0,WSW,-13.4,-5.1,0.00,0.00,0.00,4.50,8.70
3112,10.03.2021 23:04:29,14,19.4,41,-5.4,52,764.8,722.3,0.0,0.0,WSW,-13.7,-5.4,0.00,0.00,0.00,4.50,8.70
3113,10.03.2021 23:18:29,14,19.4,41,-5.4,53,764.8,722.3,0.0,0.0,WSW,-13.5,-5.4,0.00,0.00,0.00,4.50,8.70
3114,10.03.2021 23:32:29,14,19.4,41,-5.7,53,764.9,722.3,0.0,0.0,WSW,-13.8,-5.7,0.00,0.00,0.00,4.50,8.70
3115,10.03.2021 23:46:29,14,19.4,41,-5.9,54,764.9,722.3,0.0,0.0,WSW,-13.7,-5.9,0.00,0.00,0.00,4.50,8.70
3116,11.03.2021 0:00:29,14,19.4,40,-6.0,55,764.9,722.3,0.0,0.0,WSW,-13.6,-6.0,0.00,0.00,0.00,4.50,8.70
3117,11.03.2021 0:14:29,14,19.4,40,-6.2,55,764.8,722.3,0.0,0.0,WSW,-13.8,-6.2,0.00,0.00,0.00,4.50,8.70
3118,11.03.2021 0:28:29,14,19.4,40,-6.3,56,764.7,722.2,0.0,0.0,WSW,-13.7,-6.3,0.00,0.00,0.00,4.50,8.70
3119,11.03.2021 0:42:29,14,19.4,40,-6.3,57,764.6,722.1,0.0,0.0,WSW,-13.4,-6.3,0.00,0.00,0.00,4.50,8.70
3120,11.03.2021 0:56:29,14,19.4,39,-6.4,57,764.6,722.1,0.0,0.0,WSW,-13.5,-6.4,0.00,0.00,0.00,4.50,8.70
3121,11.03.2021 1:10:29,14,19.4,39,-6.6,57,764.6,722.1,0.0,0.0,WSW,-13.7,-6.6,0.00,0.00,0.00,4.50,8.70
3122,11.03.2021 1:24:29,14,19.4,39,-6.6,58,764.6,722.0,0.0,0.0,WSW,-13.5,-6.6,0.00,0.00,0.00,4.50,8.70
3123,11.03.2021 1:38:29,14,19.4,39,-6.6,59,764.6,722.0,0.0,0.0,W,-13.3,-6.6,0.00,0.00,0.00,4.50,8.70
3124,11.03.2021 1:52:29,14,19.3,38,-6.6,59,764.5,722.0,0.0,0.0,W,-13.3,-6.6,0.00,0.00,0.00,4.50,8.70
3125,11.03.2021 2:06:29,14,19.3,38,-6.8,59,764.5,722.0,0.0,0.0,W,-13.5,-6.8,0.00,0.00,0.00,4.50,8.70
3126,11.03.2021 2:20:29,14,19.3,38,-6.8,59,764.4,721.9,0.0,0.0,W,-13.5,-6.8,0.00,0.00,0.00,4.50,8.70
3127,11.03.2021 2:34:29,14,19.3,38,-6.8,60,764.2,721.7,0.0,0.0,W,-13.3,-6.8,0.00,0.00,0.00,4.50,8.70
3128,11.03.2021 2:48:29,14,19.3,38,-6.8,60,764.1,721.6,0.0,0.0,W,-13.3,-6.8,0.00,0.00,0.00,4.50,8.70
3129,11.03.2021 3:02:29,14,19.3,38,-6.7,60,764.0,721.4,0.0,0.0,W,-13.2,-6.7,0.00,0.00,0.00,4.50,8.70
3130,11.03.2021 3:16:29,14,19.2,38,-6.6,60,763.9,721.4,0.0,0.0,W,-13.1,-6.6,0.00,0.00,0.00,4.50,8.70
3131,11.03.2021 3:30:29,14,19.2,37,-6.7,60,763.7,721.1,0.0,0.0,W,-13.2,-6.7,0.00,0.00,0.00,4.50,8.70
3132,11.03.2021 3:44:29,14,19.2,37,-6.6,60,763.7,721.1,0.0,0.0,W,-13.1,-6.6,0.00,0.00,0.00,4.50,8.70
3133,11.03.2021 3:58:29,14,19.1,37,-6.7,60,763.5,721.0,0.7,3.1,W,-13.2,-6.7,0.00,0.00,0.00,4.50,8.70
3134,11.03.2021 4:12:29,14,19.1,37,-6.7,60,763.4,720.9,0.0,0.3,W,-13.2,-6.7,0.00,0.00,0.00,4.50,8.70
3135,11.03.2021 4:26:29,14,19.1,37,-6.7,61,763.3,720.8,0.0,1.7,W,-13.0,-6.7,0.00,0.00,0.00,4.50,8.70
3136,11.03.2021 4:40:29,14,19.1,37,-6.8,61,763.3,720.8,0.3,2.0,W,-13.1,-6.8,0.00,0.00,0.00,4.50,8.70
3137,11.03.2021 4:54:29,14,19.0,37,-6.9,61,763.1,720.6,0.0,0.0,W,-13.2,-6.9,0.00,0.00,0.00,4.50,8.70
3138,11.03.2021 5:08:29,14,19.0,37,-6.9,61,763.1,720.5,0.0,0.0,W,-13.2,-6.9,0.00,0.00,0.00,4.50,8.70
3139,11.03.2021 5:22:29,14,19.0,37,-6.9,61,762.9,720.4,0.0,0.0,W,-13.2,-6.9,0.00,0.00,0.00,4.50,8.70
3140,11.03.2021 5:36:29,14,19.0,36,-6.9,61,763.0,720.5,0.0,0.0,W,-13.2,-6.9,0.00,0.00,0.00,4.50,8.70
3141,11.03.2021 5:50:29,14,18.9,37,-7.0,61,762.9,720.4,0.0,0.0,W,-13.3,-7.0,0.00,0.00,0.00,4.50,8.70
3142,11.03.2021 6:04:29,14,18.9,36,-7.1,62,762.9,720.4,0.0,0.0,W,-13.2,-7.1,0.00,0.00,0.00,4.50,8.70
3143,11.03.2021 6:18:29,14,18.9,36,-7.1,62,762.9,720.4,0.0,0.0,W,-13.2,-7.1,0.00,0.00,0.00,4.50,8.70
3144,11.03.2021 6:32:29,14,18.8,36,-7.0,62,762.7,720.2,1.0,3.1,W,-13.1,-7.0,0.00,0.00,0.00,4.50,8.70
3145,11.03.2021 6:46:29,14,18.8,36,-6.8,63,762.4,719.9,0.0,2.4,W,-12.7,-6.8,0.00,0.00,0.00,4.50,8.70
3146,11.03.2021 7:00:29,14,18.8,36,-6.4,63,762.4,719.9,0.0,0.0,W,-12.3,-6.4,0.00,0.00,0.00,4.50,8.70
3147,11.03.2021 7:14:29,14,18.8,36,-6.0,63,762.2,719.7,0.0,0.0,W,-11.9,-6.0,0.00,0.00,0.00,4.50,8.70
3148,11.03.2021 7:28:29,14,18.8,36,-5.3,63,762.2,719.7,0.0,1.4,W,-11.2,-5.3,0.00,0.00,0.00,4.50,8.70
3149,11.03.2021 7:42:29,14,18.8,36,-4.6,63,762.2,719.6,0.0,0.0,W,-10.6,-4.6,0.00,0.00,0.00,4.50,8.70
3150,11.03.2021 7:56:29,14,18.8,36,-3.4,63,762.2,719.6,0.0,0.0,W,-9.4,-3.4,0.00,0.00,0.00,4.50,8.70
3151,11.03.2021 8:10:29,14,18.8,36,-2.1,61,762.1,719.6,0.0,0.0,W,-8.6,-2.1,0.00,0.00,0.00,4.50,8.70
3152,11.03.2021 8:24:29,14,18.8,36,-0.4,51,762.0,719.5,0.0,2.0,W,-9.3,-0.4,0.00,0.00,0.00,4.50,8.70
3153,11.03.2021 8:38:29,14,18.8,36,0.5,44,762.2,719.6,0.7,3.4,W,-10.3,0.5,0.00,0.00,0.00,4.50,8.70
3154,11.03.2021 8:52:29,14,18.8,36,1.2,41,762.1,719.6,0.0,0.0,W,-10.6,1.2,0.00,0.00,0.00,4.50,8.70
3155,11.03.2021 9:06:29,14,18.8,36,2.0,40,762.1,719.6,0.0,0.0,W,-10.2,2.0,0.00,0.00,0.00,4.50,8.70
3156,11.03.2021 9:20:29,14,18.8,37,2.4,41,761.8,719.3,0.0,0.0,W,-9.5,2.4,0.00,0.00,0.00,4.50,8.70
3157,11.03.2021 9:34:29,14,18.9,37,3.2,38,761.7,719.2,0.0,0.0,W,-9.8,3.2,0.00,0.00,0.00,4.50,8.70
3158,11.03.2021 9:48:29,14,18.9,38,3.7,37,761.7,719.2,4.1,5.8,W,-9.6,-2.4,0.00,0.00,0.00,4.50,8.70
3159,11.03.2021 10:02:29,14,18.9,38,3.9,37,761.6,719.1,0.0,0.0,W,-9.5,3.9,0.00,0.00,0.00,4.50,8.70
3160,11.03.2021 10:16:29,14,18.9,38,3.9,36,761.6,719.1,0.3,2.7,W,-9.8,3.9,0.00,0.00,0.00,4.50,8.70
3161,11.03.2021 10:30:29,14,18.8,38,3.6,35,761.6,719.0,3.1,5.4,W,-10.4,-0.6,0.00,0.00,0.00,4.50,8.70
3162,11.03.2021 10:44:29,14,18.8,38,3.3,35,761.2,718.7,0.0,0.0,W,-10.7,3.3,0.00,0.00,0.00,4.50,8.70
3163,11.03.2021 10:58:29,14,18.8,38,3.4,35,760.9,718.4,0.0,0.0,W,-10.6,3.4,0.00,0.00,0.00,4.50,8.70
3164,11.03.2021 11:12:29,14,18.8,38,3.4,36,760.7,718.2,1.0,3.7,WSW,-10.3,3.4,0.00,0.00,0.00,4.50,8.70
3165,11.03.2021 11:26:29,14,18.8,38,3.3,37,760.4,717.9,4.4,8.8,SW,-10.0,-3.4,0.00,0.00,0.00,4.50,8.70
3166,11.03.2021 11:40:29,14,18.7,38,3.3,37,760.3,717.8,0.0,0.0,SW,-10.0,3.3,0.00,0.00,0.00,4.50,8.70
3167,11.03.2021 11:54:29,14,18.7,38,3.4,37,760.0,717.5,1.7,4.4,SW,-9.9,3.4,0.00,0.00,0.00,4.50,8.70
3168,11.03.2021 12:08:29,14,18.7,38,3.4,38,759.8,717.3,1.4,7.8,SW,-9.6,3.4,0.00,0.00,0.00,4.50,8.70
3169,11.03.2021 12:22:29,14,18.7,38,3.4,39,759.8,717.3,1.0,4.4,SW,-9.2,3.4,0.00,0.00,0.00,4.50,8.70
3170,11.03.2021 12:36:29,14,18.6,38,3.5,39,759.6,717.1,4.4,7.1,W,-9.2,-3.1,0.00,0.00,0.00,4.50,8.70
3171,11.03.2021 12:50:29,14,18.6,38,3.7,38,759.6,717.1,0.0,0.0,W,-9.3,3.7,0.00,0.00,0.00,4.50,8.70
3172,11.03.2021 13:04:29,14,18.6,38,3.5,38,759.2,716.7,0.3,3.1,WSW,-9.5,3.5,0.00,0.00,0.00,4.50,8.70
3173,11.03.2021 13:18:29,14,18.6,38,3.2,39,759.2,716.6,0.7,3.1,W,-9.4,3.2,0.00,0.00,0.00,4.50,8.70
3174,11.03.2021 13:32:29,14,18.6,38,3.1,41,759.5,717.0,0.0,0.0,W,-8.9,3.1,0.00,0.00,0.00,4.50,8.70
3175,11.03.2021 13:46:29,14,18.5,38,3.1,42,759.5,716.9,2.0,6.1,W,-8.6,1.6,0.00,0.00,0.00,4.50,8.70
3176,11.03.2021 14:00:29,14,18.5,39,2.8,48,759.4,716.9,0.0,0.0,W,-7.1,2.8,0.00,0.00,0.00,4.50,8.70
3177,11.03.2021 14:14:29,14,18.5,39,2.8,51,759.5,716.9,2.0,4.1,W,-6.3,1.3,0.00,0.00,0.00,4.50,8.70
3178,11.03.2021 14:28:29,14,18.5,39,2.2,56,759.3,716.8,0.3,1.7,W,-5.7,2.2,0.00,0.00,0.00,4.50,8.70
3179,11.03.2021 14:42:29,14,18.5,39,2.0,57,759.1,716.6,2.7,7.8,W,-5.6,-1.5,0.00,0.00,0.00,4.50,8.70
3180,11.03.2021 14:56:29,14,18.5,39,1.8,61,758.8,716.3,2.7,5.1,W,-4.9,-1.7,0.00,0.00,0.00,4.50,8.70
3181,11.03.2021 15:10:29,14,18.5,39,2.1,61,758.7,716.2,3.1,5.4,W,-4.6,-2.3,0.00,0.00,0.00,4.50,8.70
3182,11.03.2021 15:24:29,14,18.5,39,2.5,59,758.1,715.6,1.4,4.8,W,-4.7,2.5,0.00,0.00,0.00,4.50,8.70
3183,11.03.2021 15:38:29,14,18.4,39,2.7,57,758.1,715.6,2.7,4.8,W,-5.0,-0.7,0.00,0.00,0.00,4.50,8.70
3184,11.03.2021 15:52:29,14,18.4,39,3.2,55,758.1,715.6,0.3,2.7,W,-5.0,3.2,0.00,0.00,0.00,4.50,8.70
3185,11.03.2021 16:06:29,14,18.4,40,3.3,54,757.9,715.4,0.0,0.0,W,-5.1,3.3,0.00,0.00,0.00,4.50,8.70
3186,11.03.2021 16:20:29,14,18.4,40,3.3,54,757.9,715.4,0.0,0.0,W,-5.1,3.3,0.00,0.00,0.00,4.50,8.70
3187,11.03.2021 16:34:29,14,18.4,40,3.2,55,757.7,715.1,1.7,3.4,W,-5.0,3.2,0.00,0.00,0.00,4.50,8.70
3188,11.03.2021 16:48:29,14,18.5,41,3.1,56,757.4,714.8,2.0,3.7,WSW,-4.8,1.6,0.00,0.00,0.00,4.50,8.70
3189,11.03.2021 17:02:29,14,18.5,41,3.0,56,757.9,715.4,0.3,2.4,SW,-4.9,3.0,0.00,0.00,0.00,4.50,8.70
3190,11.03.2021 17:16:29,14,18.5,40,3.0,56,757.9,715.4,0.0,0.0,W,-4.9,3.0,0.00,0.00,0.00,4.50,8.70
3191,11.03.2021 17:30:29,14,18.6,41,2.6,60,757.9,715.4,1.0,3.4,W,-4.4,2.6,0.00,0.00,0.00,4.50,8.70
3192,11.03.2021 17:44:29,14,18.7,42,2.3,64,757.7,715.2,0.0,0.0,W,-3.8,2.3,0.00,0.00,0.00,4.50,8.70
3193,11.03.2021 17:58:29,14,18.9,43,2.1,68,757.7,715.2,0.0,0.0,W,-3.2,2.1,0.30,0.30,0.30,4.80,9.00
3194,11.03.2021 18:12:29,14,18.9,42,1.9,71,757.7,715.2,1.4,3.1,W,-2.8,1.9,0.00,0.30,0.30,4.80,9.00
3195,11.03.2021 18:26:29,14,19.0,42,1.9,73,757.6,715.1,1.7,2.7,W,-2.4,1.9,0.00,0.30,0.30,4.80,9.00
3196,11.03.2021 18:40:29,14,19.1,42,1.7,74,756.7,714.2,0.3,1.7,W,-2.4,1.7,0.30,0.60,0.60,5.10,9.30
3197,11.03.2021 18:54:29,14,19.2,42,1.8,75,757.4,714.8,0.0,0.0,W,-2.2,1.8,0.30,0.60,0.60,5.10,9.30
3198,11.03.2021 19:08:29,14,19.3,43,2.1,76,757.1,714.6,1.0,3.1,W,-1.7,2.1,0.30,0.90,0.90,5.40,9.60
3199,11.03.2021 19:22:29,14,19.3,42,2.3,75,756.5,714.0,2.7,5.4,W,-1.7,-1.2,0.30,0.90,0.90,5.40,9.60
3200,11.03.2021 19:36:29,14,19.4,43,2.5,74,756.8,714.2,0.0,0.0,W,-1.7,2.5,0.30,0.90,0.90,5.40,9.60
3201,11.03.2021 19:50:29,14,19.5,43,2.7,74,756.6,714.1,0.0,1.7,SW,-1.5,2.7,0.30,0.90,0.90,5.40,9.60
3202,11.03.2021 20:04:29,14,19.5,43,2.9,73,756.5,713.9,2.4,4.1,W,-1.5,0.3,0.00,0.90,0.90,5.40,9.60
3203,11.03.2021 20:18:29,14,19.6,44,3.0,73,756.5,714.0,3.7,6.5,WSW,-1.4,-2.5,0.00,0.90,0.90,5.40,9.60
3204,11.03.2021 20:32:29,14,19.5,44,3.1,72,756.2,713.6,2.0,4.4,W,-1.5,1.6,0.00,0.90,0.90,5.40,9.60
3205,11.03.2021 20:46:29,14,19.4,44,3.2,72,755.9,713.4,1.7,3.4,W,-1.4,3.2,0.00,0.90,0.90,5.40,9.60
3206,11.03.2021 21:00:29,14,19.4,45,3.3,72,755.8,713.3,1.0,4.1,W,-1.3,3.3,0.00,0.90,0.90,5.40,9.60
3207,11.03.2021 21:14:29,14,19.4,45,3.4,72,755.6,713.0,3.1,6.8,W,-1.2,-0.8,0.00,0.90,0.90,5.40,9.60
3208,11.03.2021 21:28:29,14,19.4,45,3.5,72,755.8,713.3,1.4,3.1,W,-1.1,3.5,0.00,0.90,0.90,5.40,9.60
3209,11.03.2021 21:42:29,14,19.4,44,3.4,72,755.6,713.0,2.7,5.4,W,-1.2,0.1,0.00,0.90,0.90,5.40,9.60
3210,11.03.2021 21:56:29,14,19.4,44,3.5,72,755.3,712.8,0.3,3.1,W,-1.1,3.5,0.30,1.20,1.20,5.70,9.90
3211,11.03.2021 22:10:29,14,19.4,44,3.8,71,755.4,712.9,2.0,4.1,W,-1.0,2.4,0.00,1.20,1.20,5.70,9.90
3212,11.03.2021 22:24:29,14,19.5,45,3.8,72,755.5,713.0,0.3,2.7,W,-0.8,3.8,0.30,1.50,1.50,6.00,10.20
3213,11.03.2021 22:38:29,14,19.6,45,3.6,73,755.4,712.9,1.4,3.4,W,-0.8,3.6,0.60,1.80,1.80,6.30,10.50
3214,11.03.2021 22:52:29,14,19.7,44,3.7,74,755.8,713.3,0.3,3.4,---,-0.5,3.7,0.90,2.10,2.10,6.60,10.80
3215,11.03.2021 23:06:29,14,19.7,44,3.7,73,755.7,713.2,0.0,0.0,---,-0.7,3.7,0.30,2.40,2.40,6.90,11.10
3216,11.03.2021 23:20:29,14,19.7,44,3.5,74,755.3,712.8,0.0,0.3,---,-0.7,3.5,0.60,2.70,2.70,7.20,11.40
3217,11.03.2021 23:34:29,14,19.6,44,3.0,76,754.9,712.4,2.4,3.4,W,-0.8,0.4,0.90,3.00,3.00,7.50,11.70
3218,11.03.2021 23:48:29,14,19.6,44,3.4,77,754.8,712.3,0.3,1.4,W,-0.2,3.4,0.90,3.00,3.00,7.50,11.70
3219,12.03.2021 0:02:29,14,19.6,44,3.4,77,754.4,711.9,0.0,0.0,W,-0.2,3.4,0.00,0.00,3.00,7.50,11.70
3220,12.03.2021 0:16:29,14,19.6,44,3.5,78,755.3,712.7,1.0,2.4,W,0.0,3.5,0.00,0.00,3.00,7.50,11.70
3221,12.03.2021 0:30:29,14,19.6,44,3.5,77,754.4,711.8,0.0,1.4,W,-0.1,3.5,0.00,0.00,3.00,7.50,11.70
3222,12.03.2021 0:44:29,14,19.6,44,3.5,78,754.4,711.9,0.7,3.1,W,0.0,3.5,0.00,0.00,3.00,7.50,11.70
3223,12.03.2021 0:58:29,14,19.6,44,3.6,79,754.5,712.0,0.0,0.0,W,0.3,3.6,0.30,0.30,3.30,7.80,12.00
3224,12.03.2021 1:12:29,14,19.6,44,3.7,80,754.6,712.1,0.0,0.7,NW,0.6,3.7,0.30,0.60,3.60,8.10,12.30
3225,12.03.2021 1:26:29,14,19.6,44,3.6,80,754.5,712.0,0.0,1.0,NW,0.5,3.6,0.30,0.60,3.60,8.10,12.30
3226,12.03.2021 1:40:29,14,19.6,43,3.6,80,754.3,711.8,0.0,0.0,NW,0.5,3.6,0.30,0.60,3.60,8.10,12.30
3227,12.03.2021 1:54:29,14,19.6,43,3.5,80,754.4,711.9,0.0,0.0,NW,0.4,3.5,0.30,0.60,3.60,8.10,12.30
3228,12.03.2021 2:08:29,14,19.6,43,3.4,80,754.6,712.1,0.0,0.0,W,0.3,3.4,0.30,0.90,3.90,8.40,12.60
3229,12.03.2021 2:22:29,14,19.6,43,3.5,82,754.6,712.1,0.0,0.0,W,0.7,3.5,0.60,1.20,4.20,8.70,12.90
3230,12.03.2021 2:36:29,14,19.5,43,3.4,82,754.5,712.0,0.0,0.0,W,0.6,3.4,0.60,1.20,4.20,8.70,12.90
3231,12.03.2021 2:50:29,14,19.5,43,3.3,82,754.4,711.9,0.0,0.0,W,0.5,3.3,0.90,1.50,4.50,9.00,13.20
3232,12.03.2021 3:04:29,14,19.5,43,3.2,83,754.5,712.0,0.0,0.0,W,0.6,3.2,0.00,1.50,4.50,9.00,13.20
3233,12.03.2021 3:18:29,14,19.5,43,3.2,83,754.2,711.7,0.0,0.0,W,0.6,3.2,0.00,1.50,4.50,9.00,13.20
3234,12.03.2021 3:32:29,14,19.5,44,3.2,84,754.3,711.8,0.0,0.0,W,0.8,3.2,0.00,1.50,4.50,9.00,13.20
3235,12.03.2021 3:46:29,14,19.5,44,3.1,85,754.3,711.8,0.0,0.0,W,0.8,3.1,0.00,1.50,4.50,9.00,13.20
3236,12.03.2021 4:00:29,14,19.4,43,3.0,85,754.4,711.8,0.0,0.0,W,0.7,3.0,0.00,1.50,4.50,9.00,13.20
3237,12.03.2021 4:14:29,14,19.4,43,3.1,86,754.5,712.0,0.0,0.0,W,1.0,3.1,0.00,1.50,4.50,9.00,13.20
3238,12.03.2021 4:28:29,14,19.4,43,3.2,87,754.3,711.8,0.0,0.0,W,1.2,3.2,0.00,1.50,4.50,9.00,13.20
3239,12.03.2021 4:42:29,14,19.4,43,3.3,88,754.4,711.9,0.0,0.0,W,1.5,3.3,0.00,1.50,4.50,9.00,13.20
3240,12.03.2021 4:56:29,14,19.4,43,3.3,88,754.5,712.0,0.0,0.0,W,1.5,3.3,0.00,1.50,4.50,9.00,13.20
3241,12.03.2021 5:10:29,14,19.4,43,3.3,89,754.9,712.4,0.0,0.0,W,1.7,3.3,0.00,1.50,4.50,9.00,13.20
3242,12.03.2021 5:24:29,14,19.4,43,3.4,90,754.6,712.1,0.0,0.0,W,1.9,3.4,0.00,1.50,4.50,9.00,13.20
3243,12.03.2021 5:38:29,14,19.3,43,3.5,90,754.7,712.2,0.0,0.0,W,2.0,3.5,0.00,1.50,4.50,9.00,13.20
3244,12.03.2021 5:52:29,14,19.3,43,3.4,91,754.8,712.3,0.0,0.0,W,2.1,3.4,0.00,1.50,4.50,9.00,13.20
3245,12.03.2021 6:06:29,14,19.3,43,3.4,91,755.0,712.5,0.0,0.0,W,2.1,3.4,0.00,1.50,4.50,9.00,13.20
3246,12.03.2021 6:20:29,14,19.3,43,3.3,91,755.0,712.5,0.0,0.0,W,2.0,3.3,0.00,1.50,4.50,9.00,13.20
3247,12.03.2021 6:34:29,14,19.3,43,3.2,92,755.3,712.7,0.0,0.0,W,2.0,3.2,0.00,1.50,4.50,9.00,13.20
3248,12.03.2021 6:48:29,14,19.3,43,3.3,92,755.4,712.9,0.0,0.0,W,2.1,3.3,0.00,1.50,4.50,9.00,13.20
3249,12.03.2021 7:02:29,14,19.2,43,3.5,93,755.6,713.0,0.0,0.0,W,2.5,3.5,0.00,1.50,4.50,9.00,13.20
3250,12.03.2021 7:16:29,14,19.2,43,4.0,94,755.8,713.3,0.0,0.0,W,3.1,4.0,0.00,1.50,4.50,9.00,13.20
3251,12.03.2021 7:30:29,14,19.2,43,4.0,94,755.9,713.4,0.0,0.0,W,3.1,4.0,0.00,1.50,4.50,9.00,13.20
3252,12.03.2021 7:44:29,14,19.2,43,4.5,95,756.1,713.6,0.0,1.0,W,3.8,4.5,0.00,1.50,4.50,9.00,13.20
3253,12.03.2021 7:58:29,14,19.2,43,4.9,96,756.0,713.5,0.0,0.0,W,4.3,4.9,0.00,1.50,4.50,9.00,13.20
3254,12.03.2021 8:12:29,14,19.2,43,5.1,96,756.1,713.6,1.0,2.7,W,4.5,5.1,0.00,1.50,4.50,9.00,13.20
3255,12.03.2021 8:26:29,14,19.2,43,5.8,95,756.0,713.5,0.7,3.1,W,5.1,5.8,0.00,1.50,4.50,9.00,13.20
3256,12.03.2021 8:40:29,14,19.2,43,6.1,93,756.6,714.1,0.3,1.4,W,5.1,6.1,0.00,1.50,4.50,9.00,13.20
3257,12.03.2021 8:54:29,14,19.2,44,6.0,91,756.8,714.2,1.0,2.7,WSW,4.6,6.0,0.00,1.50,4.50,9.00,13.20
3258,12.03.2021 9:08:29,14,19.2,44,5.7,86,756.9,714.4,2.4,5.8,W,3.5,3.3,0.30,1.80,4.80,9.30,13.50
3259,12.03.2021 9:22:29,14,19.2,44,5.5,83,757.4,714.8,3.4,6.1,W,2.9,1.0,0.30,1.80,4.80,9.30,13.50
3260,12.03.2021 9:36:29,14,19.2,44,4.9,83,757.7,715.1,5.1,7.8,W,2.3,-2.4,0.30,1.80,4.80,9.30,13.50
3261,12.03.2021 9:50:29,14,19.3,44,5.2,82,757.7,715.2,1.7,2.7,W,2.4,5.2,0.30,1.80,4.80,9.30,13.50
3262,12.03.2021 10:04:29,14,19.5,45,6.0,82,757.9,715.4,1.4,2.7,W,3.2,6.0,0.00,1.80,4.80,9.30,13.50
3263,12.03.2021 10:18:29,14,19.5,45,6.2,77,758.0,715.4,2.0,4.4,W,2.5,4.9,0.00,1.80,4.80,9.30,13.50
3264,12.03.2021 10:32:29,14,19.6,45,6.2,74,758.0,715.5,2.0,4.1,W,1.9,4.9,0.00,1.80,4.80,9.30,13.50
3265,12.03.2021 10:46:29,14,19.6,45,6.6,74,758.1,715.6,0.0,0.0,S,2.3,6.6,0.00,1.80,4.80,9.30,13.50
3266,12.03.2021 11:00:29,14,19.5,44,7.0,71,758.0,715.5,0.0,1.0,W,2.1,7.0,0.00,1.80,4.80,9.30,13.50
3267,12.03.2021 11:14:29,14,19.5,44,6.9,70,758.2,715.7,0.0,0.7,W,1.8,6.9,0.00,1.80,4.80,9.30,13.50
3268,12.03.2021 11:28:29,14,19.5,44,6.6,68,758.3,715.8,1.7,3.1,SW,1.1,6.6,0.00,1.80,4.80,9.30,13.50
3269,12.03.2021 11:42:29,14,19.5,44,6.6,68,758.4,715.9,0.0,2.0,SW,1.1,6.6,0.00,1.80,4.80,9.30,13.50
3270,12.03.2021 11:56:29,14,19.5,45,6.6,68,758.4,715.9,0.0,0.0,SW,1.1,6.6,0.00,1.80,4.80,9.30,13.50
3271,12.03.2021 12:10:29,14,19.5,45,6.6,69,758.4,715.9,0.0,0.0,SW,1.3,6.6,0.00,1.80,4.80,9.30,13.50
3272,12.03.2021 12:24:29,14,19.5,45,6.9,68,758.4,715.9,0.0,0.0,WSW,1.4,6.9,0.00,1.80,4.80,9.30,13.50
3273,12.03.2021 12:38:29,14,19.5,46,7.2,66,758.3,715.8,0.7,3.1,W,1.3,7.2,0.00,1.80,4.80,9.30,13.50
3274,12.03.2021 12:52:29,14,19.5,46,7.2,64,758.3,715.8,0.0,1.7,W,0.9,7.2,0.00,1.80,4.80,9.30,13.50
3275,12.03.2021 13:06:29,14,19.5,47,7.4,62,758.5,716.0,0.7,2.7,SW,0.6,7.4,0.00,1.80,4.80,9.30,13.50
3276,12.03.2021 13:20:29,14,19.6,47,7.8,60,758.5,716.0,0.0,0.3,W,0.5,7.8,0.00,1.80,4.80,9.30,13.50
3277,12.03.2021 13:34:29,14,19.6,47,7.9,58,758.5,716.0,1.4,4.8,W,0.2,7.9,0.00,1.80,4.80,9.30,13.50
3278,12.03.2021 13:48:29,14,19.6,47,8.1,56,758.3,715.8,1.0,3.1,W,-0.1,8.1,0.00,1.80,4.80,9.30,13.50
3279,12.03.2021 14:02:29,14,19.6,47,8.0,54,758.3,715.8,3.4,5.8,W,-0.7,3.9,0.00,1.80,4.80,9.30,13.50
3280,12.03.2021 14:16:29,14,19.6,47,8.3,53,758.3,715.7,2.0,4.1,W,-0.7,7.1,0.00,1.80,4.80,9.30,13.50
3281,12.03.2021 14:30:29,14,19.6,47,8.6,47,758.3,715.7,2.0,4.4,W,-2.1,7.4,0.00,1.80,4.80,9.30,13.50
3282,12.03.2021 14:44:29,14,19.6,47,8.7,49,758.3,715.8,1.7,3.4,W,-1.4,8.7,0.00,1.80,4.80,9.30,13.50
3283,12.03.2021 14:58:29,14,19.6,47,9.1,47,758.4,715.9,1.4,4.1,W,-1.6,9.1,0.00,1.80,4.80,9.30,13.50
3284,12.03.2021 15:12:29,14,19.6,46,9.1,48,758.4,715.9,3.7,5.4,W,-1.3,4.7,0.00,1.80,4.80,9.30,13.50
3285,12.03.2021 15:26:29,14,19.6,46,8.6,46,758.4,715.9,1.0,3.4,W,-2.4,8.6,0.00,1.80,4.80,9.30,13.50
