NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
153, 13.12.2018 12:03:03,10, 20.5,40, -2.4,92, 1015.6, 968.8, 0.0, 0.0, W, -3.5, -2.4, 0.00, 0.00, 0.60, 0.60, 0.60
154, 13.12.2018 12:13:03,10, 20.6,40, -2.2,92, 1015.5, 968.7, 0.0, 0.0, W, -3.3, -2.2, 0.00, 0.00, 0.60, 0.60, 0.60
155, 13.12.2018 12:23:03,10, 20.6,40, -2.6,90, 1015.6, 968.8, 0.0, 0.0, W, -4.0, -2.6, 0.00, 0.00, 0.60, 0.60, 0.60
156, 13.12.2018 12:33:03,10, 20.6,39, -2.4,89, 1015.4, 968.6, 0.0, 0.0, W, -4.0, -2.4, 0.00, 0.00, 0.60, 0.60, 0.60
157, 13.12.2018 12:43:03,10, 20.6,39, -1.7,90, 1015.4, 968.6, 0.0, 0.0, W, -3.1, -1.7, 0.00, 0.00, 0.60, 0.60, 0.60
158, 13.12.2018 12:53:03,10, 20.7,39, -0.9,90, 1015.4, 968.6, 0.0, 0.0, W, -2.3, -0.9, 0.00, 0.00, 0.60, 0.60, 0.60
159, 13.12.2018 13:03:03,10, 20.7,39, -0.3,90, 1015.2, 968.4, 0.0, 0.0, W, -1.7, -0.3, 0.00, 0.00, 0.60, 0.60, 0.60
160, 13.12.2018 13:13:03,10, 20.7,39, 0.0,89, 1015.2, 968.4, 0.0, 0.0, W, -1.6, 0.0, 0.00, 0.00, 0.60, 0.60, 0.60
161, 13.12.2018 13:23:03,10, 20.7,39, 0.0,88, 1015.1, 968.3, 0.0, 0.0, W, -1.8, 0.0, 0.00, 0.00, 0.60, 0.60, 0.60
162, 13.12.2018 13:33:03,10, 20.7,39, -0.1,88, 1015.1, 968.3, 0.0, 0.0, W, -1.8, -0.1, 0.00, 0.00, 0.60, 0.60, 0.60
163, 13.12.2018 13:43:03,10, 20.8,39, 0.1,87, 1015.0, 968.2, 0.0, 0.0, W, -1.8, 0.1, 0.00, 0.00, 0.60, 0.60, 0.60
164, 13.12.2018 13:53:03,10, 20.8,39, 0.0,87, 1015.0, 968.2, 0.0, 0.0, W, -1.9, 0.0, 0.00, 0.00, 0.60, 0.60, 0.60
165, 13.12.2018 14:03:03,10, 20.8,39, 0.2,87, 1014.9, 968.1, 0.0, 0.0, W, -1.7, 0.2, 0.30, 0.30, 0.90, 0.90, 0.90
166, 13.12.2018 14:13:03,10, 20.8,39, 0.4,87, 1014.9, 968.1, 0.0, 0.0, W, -1.5, 0.4, 0.30, 0.30, 0.90, 0.90, 0.90
167, 13.12.2018 14:23:03,10, 20.8,39, 0.5,87, 1014.9, 968.1, 0.0, 0.0, W, -1.4, 0.5, 0.30, 0.30, 0.90, 0.90, 0.90
168, 13.12.2018 14:33:03,10, 20.8,39, 0.7,86, 1014.9, 968.1, 0.0, 0.0, W, -1.4, 0.7, 0.30, 0.30, 0.90, 0.90, 0.90
169, 13.12.2018 14:43:03,10, 20.8,39, 0.6,86, 1014.9, 968.1, 0.0, 0.0, W, -1.5, 0.6, 0.30, 0.30, 0.90, 0.90, 0.90
170, 13.12.2018 14:53:03,10, 20.7,39, 0.3,85, 1014.8, 968.0, 0.0, 0.0, W, -1.9, 0.3, 0.30, 0.30, 0.90, 0.90, 0.90
171, 13.12.2018 15:03:03,10, 20.7,39, -0.2,84, 1014.8, 968.0, 0.0, 0.0, W, -2.6, -0.2, 0.00, 0.30, 0.90, 0.90, 0.90
172, 13.12.2018 15:13:03,10, 20.7,39, -0.8,84, 1014.8, 968.0, 0.0, 0.0, W, -3.2, -0.8, 0.00, 0.30, 0.90, 0.90, 0.90
173, 13.12.2018 15:23:03,10, 20.7,39, -1.1,85, 1014.9, 968.1, 0.0, 0.0, W, -3.3, -1.1, 0.00, 0.30, 0.90, 0.90, 0.90
174, 13.12.2018 15:33:03,10, 20.6,39, -1.5,85, 1014.8, 968.0, 0.0, 0.0, W, -3.7, -1.5, 0.00, 0.30, 0.90, 0.90, 0.90
175, 13.12.2018 15:43:03,10, 20.6,39, -2.0,85, 1014.9, 968.1, 0.0, 0.0, W, -4.2, -2.0, 0.00, 0.30, 0.90, 0.90, 0.90
176, 13.12.2018 15:53:03,10, 20.6,39, -2.5,85, 1014.7, 967.9, 0.0, 0.0, W, -4.7, -2.5, 0.00, 0.30, 0.90, 0.90, 0.90
177, 13.12.2018 16:03:03,10, 20.6,39, -3.0,85, 1014.9, 968.1, 0.0, 0.0, W, -5.2, -3.0, 0.00, 0.30, 0.90, 0.90, 0.90
178, 13.12.2018 16:13:03,10, 20.5,39, -3.4,85, 1015.0, 968.2, 0.0, 0.0, W, -5.6, -3.4, 0.00, 0.30, 0.90, 0.90, 0.90
179, 13.12.2018 16:23:03,10, 20.5,39, -3.8,86, 1015.0, 968.2, 0.0, 0.0, W, -5.8, -3.8, 0.00, 0.30, 0.90, 0.90, 0.90
180, 13.12.2018 16:33:03,10, 20.5,39, -4.3,86, 1015.1, 968.3, 0.0, 0.0, W, -6.3, -4.3, 0.00, 0.30, 0.90, 0.90, 0.90
181, 13.12.2018 16:43:03,10, 20.4,39, -4.7,86, 1015.0, 968.2, 0.0, 0.0, W, -6.7, -4.7, 0.00, 0.30, 0.90, 0.90, 0.90
182, 13.12.2018 16:53:03,10, 20.4,39, -5.0,86, 1015.0, 968.2, 0.0, 0.0, W, -7.0, -5.0, 0.00, 0.30, 0.90, 0.90, 0.90
183, 13.12.2018 17:03:03,10, 20.4,39, -5.2,86, 1015.1, 968.3, 0.0, 0.0, W, -7.2, -5.2, 0.00, 0.30, 0.90, 0.90, 0.90
184, 13.12.2018 17:13:03,10, 20.3,39, -5.5,87, 1015.3, 968.5, 0.0, 0.0, W, -7.3, -5.5, 0.00, 0.30, 0.90, 0.90, 0.90
185, 13.12.2018 17:23:03,10, 20.3,39, -5.7,87, 1015.3, 968.5, 0.0, 0.0, W, -7.5, -5.7, 0.00, 0.30, 0.90, 0.90, 0.90
186, 13.12.2018 17:33:03,10, 20.2,39, -5.9,87, 1015.3, 968.5, 0.0, 0.0, S, -7.7, -5.9, 0.00, 0.30, 0.90, 0.90, 0.90
187, 13.12.2018 17:43:03,10, 20.2,39, -5.9,87, 1015.3, 968.5, 0.0, 0.0, SE, -7.7, -5.9, 0.00, 0.30, 0.90, 0.90, 0.90
188, 13.12.2018 17:53:03,10, 20.2,39, -6.0,87, 1015.3, 968.5, 0.0, 0.0, SE, -7.8, -6.0, 0.00, 0.30, 0.90, 0.90, 0.90
189, 13.12.2018 18:03:03,10, 20.1,40, -6.2,88, 1015.5, 968.7, 0.0, 0.0, S, -7.9, -6.2, 0.00, 0.30, 0.90, 0.90, 0.90
190, 13.12.2018 18:13:03,10, 20.1,40, -6.4,88, 1015.4, 968.6, 0.0, 0.0, SE, -8.1, -6.4, 0.00, 0.30, 0.90, 0.90, 0.90
191, 13.12.2018 18:23:03,10, 20.1,40, -6.5,88, 1015.5, 968.7, 0.0, 0.0, SE, -8.2, -6.5, 0.00, 0.30, 0.90, 0.90, 0.90
192, 13.12.2018 18:33:03,10, 20.1,40, -6.8,88, 1015.5, 968.7, 0.0, 0.0, SE, -8.5, -6.8, 0.00, 0.30, 0.90, 0.90, 0.90
193, 13.12.2018 18:43:03,10, 20.0,40, -7.0,88, 1015.6, 968.8, 0.0, 0.0, S, -8.7, -7.0, 0.00, 0.30, 0.90, 0.90, 0.90
194, 13.12.2018 18:53:03,10, 20.0,40, -7.3,88, 1015.6, 968.8, 0.0, 0.0, S, -9.0, -7.3, 0.00, 0.30, 0.90, 0.90, 0.90
195, 13.12.2018 19:03:03,10, 20.0,40, -7.5,88, 1015.6, 968.8, 0.0, 0.0, S, -9.2, -7.5, 0.00, 0.30, 0.90, 0.90, 0.90
196, 13.12.2018 19:13:03,10, 20.1,40, -7.7,88, 1015.8, 969.0, 0.0, 0.0, S, -9.4, -7.7, 0.00, 0.30, 0.90, 0.90, 0.90
197, 13.12.2018 19:23:03,10, 20.1,40, -7.9,89, 1015.8, 969.0, 0.0, 0.0, S, -9.4, -7.9, 0.00, 0.30, 0.90, 0.90, 0.90
198, 13.12.2018 19:33:03,10, 20.1,40, -8.0,88, 1015.8, 969.0, 0.0, 0.0, SE, -9.6, -8.0, 0.00, 0.30, 0.90, 0.90, 0.90
199, 13.12.2018 19:43:03,10, 20.2,40, -8.3,88, 1015.8, 969.0, 0.0, 0.0, S, -9.9, -8.3, 0.00, 0.30, 0.90, 0.90, 0.90
200, 13.12.2018 19:53:03,10, 20.3,40, -8.4,88, 1015.9, 969.1, 0.0, 0.0, S, -10.0, -8.4, 0.00, 0.30, 0.90, 0.90, 0.90
201, 13.12.2018 20:03:03,10, 20.3,40, -8.4,89, 1016.0, 969.2, 0.0, 0.0, S, -9.9, -8.4, 0.00, 0.30, 0.90, 0.90, 0.90
202, 13.12.2018 20:13:03,10, 20.3,40, -8.6,89, 1015.9, 969.1, 0.0, 0.0, S, -10.1, -8.6, 0.00, 0.30, 0.90, 0.90, 0.90
203, 13.12.2018 20:23:03,10, 20.4,40, -8.7,89, 1015.9, 969.1, 0.0, 0.0, S, -10.2, -8.7, 0.00, 0.30, 0.90, 0.90, 0.90
204, 13.12.2018 20:33:03,10, 20.4,40, -8.9,89, 1015.9, 969.1, 0.0, 0.0, SE, -10.4, -8.9, 0.00, 0.30, 0.90, 0.90, 0.90
205, 13.12.2018 20:43:03,10, 20.4,40, -9.0,89, 1015.9, 969.1, 0.0, 0.0, SE, -10.5, -9.0, 0.00, 0.30, 0.90, 0.90, 0.90
206, 13.12.2018 20:53:03,10, 20.4,40, -9.1,89, 1016.0, 969.2, 0.0, 0.0, SE, -10.6, -9.1, 0.00, 0.30, 0.90, 0.90, 0.90
207, 13.12.2018 21:03:03,10, 20.4,40, -9.3,89, 1016.0, 969.2, 0.0, 0.0, SE, -10.8, -9.3, 0.00, 0.30, 0.90, 0.90, 0.90
208, 13.12.2018 21:13:03,10, 20.3,40, -9.4,89, 1016.0, 969.2, 0.0, 0.0, SE, -10.9, -9.4, 0.00, 0.30, 0.90, 0.90, 0.90
209, 13.12.2018 21:23:03,10, 20.3,40, -9.5,89, 1016.1, 969.3, 0.0, 0.0, S, -11.0, -9.5, 0.00, 0.30, 0.90, 0.90, 0.90
210, 13.12.2018 21:33:03,10, 20.3,40, -9.6,89, 1016.2, 969.4, 0.0, 0.0, S, -11.1, -9.6, 0.00, 0.30, 0.90, 0.90, 0.90
211, 13.12.2018 21:43:03,10, 20.3,40, -9.7,89, 1016.2, 969.4, 0.0, 0.0, S, -11.2, -9.7, 0.00, 0.30, 0.90, 0.90, 0.90
212, 13.12.2018 21:53:03,10, 20.3,40, -9.8,89, 1016.4, 969.6, 0.0, 0.0, S, -11.3, -9.8, 0.00, 0.30, 0.90, 0.90, 0.90
213, 13.12.2018 22:03:03,10, 20.3,40, -10.0,89, 1016.4, 969.6, 0.0, 0.0, S, -11.5, -10.0, 0.00, 0.30, 0.90, 0.90, 0.90
214, 13.12.2018 22:13:03,10, 20.3,41, -10.1,89, 1016.3, 969.5, 0.0, 0.0, S, -11.6, -10.1, 0.00, 0.30, 0.90, 0.90, 0.90
215, 13.12.2018 22:23:03,10, 20.3,42, -10.1,89, 1016.3, 969.5, 0.0, 0.0, S, -11.6, -10.1, 0.00, 0.30, 0.90, 0.90, 0.90
216, 13.12.2018 22:33:03,10, 20.2,43, -10.3,89, 1016.3, 969.5, 0.0, 0.0, SE, -11.8, -10.3, 0.00, 0.30, 0.90, 0.90, 0.90
217, 13.12.2018 22:43:03,10, 20.2,43, -10.4,89, 1016.5, 969.7, 0.0, 0.0, S, -11.9, -10.4, 0.00, 0.30, 0.90, 0.90, 0.90
218, 13.12.2018 22:53:03,10, 20.1,44, -10.3,89, 1016.4, 969.6, 0.0, 0.0, S, -11.8, -10.3, 0.00, 0.30, 0.90, 0.90, 0.90
219, 13.12.2018 23:03:03,10, 20.1,44, -10.4,89, 1016.4, 969.6, 0.0, 0.0, S, -11.9, -10.4, 0.00, 0.30, 0.90, 0.90, 0.90
220, 13.12.2018 23:13:03,10, 20.1,44, -10.5,89, 1016.6, 969.8, 0.0, 0.0, S, -12.0, -10.5, 0.00, 0.30, 0.90, 0.90, 0.90
221, 13.12.2018 23:23:03,10, 20.0,45, -10.7,89, 1016.6, 969.8, 0.0, 0.0, S, -12.2, -10.7, 0.00, 0.30, 0.90, 0.90, 0.90
222, 13.12.2018 23:33:03,10, 20.0,45, -10.8,89, 1016.7, 969.9, 0.0, 0.0, S, -12.3, -10.8, 0.00, 0.30, 0.90, 0.90, 0.90
223, 13.12.2018 23:43:03,10, 19.9,45, -10.9,89, 1016.7, 969.9, 0.0, 0.0, E, -12.4, -10.9, 0.00, 0.30, 0.90, 0.90, 0.90
224, 13.12.2018 23:53:03,10, 19.9,45, -11.0,89, 1016.6, 969.8, 0.0, 0.0, S, -12.5, -11.0, 0.00, 0.30, 0.90, 0.90, 0.90
225, 14.12.2018 0:03:03,10, 19.9,46, -11.1,89, 1016.5, 969.7, 0.0, 0.0, S, -12.6, -11.1, 0.00, 0.00, 0.90, 0.90, 0.90
226, 14.12.2018 0:13:03,10, 19.8,46, -11.1,89, 1016.4, 969.6, 0.0, 0.0, S, -12.6, -11.1, 0.00, 0.00, 0.90, 0.90, 0.90
227, 14.12.2018 0:23:03,10, 19.8,46, -11.2,89, 1016.4, 969.6, 0.0, 0.0, S, -12.7, -11.2, 0.00, 0.00, 0.90, 0.90, 0.90
228, 14.12.2018 0:33:03,10, 19.7,46, -11.2,89, 1016.4, 969.6, 0.0, 0.0, E, -12.7, -11.2, 0.00, 0.00, 0.90, 0.90, 0.90
229, 14.12.2018 0:43:03,10, 19.7,47, -11.2,89, 1016.3, 969.5, 0.0, 0.0, S, -12.7, -11.2, 0.00, 0.00, 0.90, 0.90, 0.90
230, 14.12.2018 0:53:03,10, 19.7,47, -11.4,89, 1016.4, 969.6, 0.0, 0.0, S, -12.9, -11.4, 0.00, 0.00, 0.90, 0.90, 0.90
231, 14.12.2018 1:03:03,10, 19.6,47, -11.5,89, 1016.3, 969.5, 0.0, 0.0, S, -13.0, -11.5, 0.00, 0.00, 0.90, 0.90, 0.90
232, 14.12.2018 1:13:03,10, 19.6,47, -11.5,89, 1016.3, 969.5, 0.0, 0.0, E, -13.0, -11.5, 0.00, 0.00, 0.90, 0.90, 0.90
233, 14.12.2018 1:23:03,10, 19.5,47, -11.4,89, 1016.3, 969.5, 0.0, 0.0, S, -12.9, -11.4, 0.00, 0.00, 0.90, 0.90, 0.90
234, 14.12.2018 1:33:03,10, 19.5,47, -11.6,89, 1016.3, 969.5, 0.0, 0.0, S, -13.1, -11.6, 0.00, 0.00, 0.90, 0.90, 0.90
235, 14.12.2018 1:43:03,10, 19.5,47, -11.8,89, 1016.4, 969.6, 0.0, 0.0, S, -13.3, -11.8, 0.00, 0.00, 0.90, 0.90, 0.90
236, 14.12.2018 1:53:03,10, 19.4,47, -12.0,88, 1016.4, 969.6, 0.0, 0.0, S, -13.6, -12.0, 0.00, 0.00, 0.90, 0.90, 0.90
237, 14.12.2018 2:03:03,10, 19.4,47, -12.1,88, 1016.7, 969.9, 0.0, 0.0, S, -13.7, -12.1, 0.00, 0.00, 0.90, 0.90, 0.90
238, 14.12.2018 2:13:03,10, 19.4,47, -12.2,89, 1016.8, 970.0, 0.0, 0.0, S, -13.7, -12.2, 0.00, 0.00, 0.90, 0.90, 0.90
239, 14.12.2018 2:23:03,10, 19.3,47, -12.3,89, 1016.8, 970.0, 0.0, 0.0, S, -13.8, -12.3, 0.00, 0.00, 0.90, 0.90, 0.90
240, 14.12.2018 2:33:03,10, 19.3,47, -12.4,89, 1016.9, 970.1, 0.0, 0.0, S, -13.9, -12.4, 0.00, 0.00, 0.90, 0.90, 0.90
241, 14.12.2018 2:43:03,10, 19.3,47, -12.4,89, 1016.8, 970.0, 0.0, 0.0, S, -13.9, -12.4, 0.00, 0.00, 0.90, 0.90, 0.90
242, 14.12.2018 2:53:03,10, 19.2,47, -12.4,89, 1016.8, 970.0, 0.0, 0.0, S, -13.9, -12.4, 0.00, 0.00, 0.90, 0.90, 0.90
243, 14.12.2018 3:03:03,10, 19.2,47, -12.4,89, 1016.8, 970.0, 0.0, 0.0, S, -13.9, -12.4, 0.00, 0.00, 0.90, 0.90, 0.90
244, 14.12.2018 3:13:03,10, 19.2,47, -12.4,89, 1016.7, 969.9, 0.0, 0.0, SE, -13.9, -12.4, 0.00, 0.00, 0.90, 0.90, 0.90
245, 14.12.2018 3:23:03,10, 19.1,47, -12.5,89, 1016.6, 969.8, 0.0, 0.0, SE, -14.0, -12.5, 0.00, 0.00, 0.90, 0.90, 0.90
246, 14.12.2018 3:33:03,10, 19.1,47, -12.5,89, 1016.6, 969.8, 0.0, 0.0, SE, -14.0, -12.5, 0.00, 0.00, 0.90, 0.90, 0.90
247, 14.12.2018 3:43:03,10, 19.1,47, -12.6,89, 1016.6, 969.8, 0.0, 0.0, SE, -14.1, -12.6, 0.00, 0.00, 0.90, 0.90, 0.90
248, 14.12.2018 3:53:03,10, 19.1,47, -12.6,89, 1016.8, 970.0, 0.0, 0.0, SE, -14.1, -12.6, 0.00, 0.00, 0.90, 0.90, 0.90
249, 14.12.2018 4:03:03,10, 19.0,47, -12.6,89, 1016.7, 969.9, 0.0, 0.0, SE, -14.1, -12.6, 0.00, 0.00, 0.90, 0.90, 0.90
250, 14.12.2018 4:13:03,10, 19.0,47, -12.7,88, 1016.5, 969.7, 0.0, 0.0, SE, -14.3, -12.7, 0.00, 0.00, 0.90, 0.90, 0.90
251, 14.12.2018 4:23:03,10, 19.0,46, -12.8,89, 1016.4, 969.6, 0.0, 0.0, SE, -14.3, -12.8, 0.00, 0.00, 0.90, 0.90, 0.90
252, 14.12.2018 4:33:03,10, 18.9,47, -12.8,88, 1016.3, 969.5, 0.0, 0.0, SE, -14.4, -12.8, 0.00, 0.00, 0.90, 0.90, 0.90
253, 14.12.2018 4:43:03,10, 18.9,46, -12.9,88, 1016.3, 969.5, 0.0, 0.0, SE, -14.5, -12.9, 0.00, 0.00, 0.90, 0.90, 0.90
254, 14.12.2018 4:53:03,10, 18.9,46, -13.0,88, 1016.3, 969.5, 0.0, 0.0, SE, -14.6, -13.0, 0.00, 0.00, 0.90, 0.90, 0.90
255, 14.12.2018 5:03:03,10, 18.8,46, -13.1,88, 1016.4, 969.6, 0.0, 0.0, SE, -14.7, -13.1, 0.00, 0.00, 0.90, 0.90, 0.90
256, 14.12.2018 5:13:03,10, 18.8,46, -13.1,88, 1016.3, 969.5, 0.0, 0.0, SE, -14.7, -13.1, 0.00, 0.00, 0.90, 0.90, 0.90
257, 14.12.2018 5:23:03,10, 18.8,46, -13.1,88, 1016.4, 969.6, 0.0, 0.0, SE, -14.7, -13.1, 0.00, 0.00, 0.90, 0.90, 0.90
258, 14.12.2018 5:33:03,10, 18.8,46, -13.2,88, 1016.3, 969.5, 0.0, 0.0, SE, -14.8, -13.2, 0.00, 0.00, 0.90, 0.90, 0.90
259, 14.12.2018 5:43:03,10, 18.8,46, -13.3,88, 1016.4, 969.6, 0.0, 0.0, SE, -14.9, -13.3, 0.00, 0.00, 0.90, 0.90, 0.90
260, 14.12.2018 5:53:03,10, 18.8,47, -13.4,88, 1016.5, 969.7, 0.0, 0.0, SE, -15.0, -13.4, 0.00, 0.00, 0.90, 0.90, 0.90
261, 14.12.2018 6:03:03,10, 18.8,47, -13.3,88, 1016.5, 969.7, 0.0, 0.0, SE, -14.9, -13.3, 0.00, 0.00, 0.90, 0.90, 0.90
262, 14.12.2018 6:13:03,10, 18.8,47, -13.4,88, 1016.7, 969.9, 0.0, 0.0, SE, -15.0, -13.4, 0.00, 0.00, 0.90, 0.90, 0.90
263, 14.12.2018 6:23:03,10, 18.8,47, -13.4,88, 1016.6, 969.8, 0.0, 0.0, SE, -15.0, -13.4, 0.00, 0.00, 0.90, 0.90, 0.90
264, 14.12.2018 6:33:03,10, 18.9,47, -13.5,88, 1016.7, 969.9, 0.0, 0.0, SE, -15.1, -13.5, 0.00, 0.00, 0.90, 0.90, 0.90
265, 14.12.2018 6:43:03,10, 19.0,46, -13.5,88, 1016.5, 969.7, 0.0, 0.0, SE, -15.1, -13.5, 0.00, 0.00, 0.90, 0.90, 0.90
266, 14.12.2018 6:53:03,10, 19.0,46, -13.5,88, 1016.7, 969.9, 0.0, 0.0, SE, -15.1, -13.5, 0.00, 0.00, 0.90, 0.90, 0.90
267, 14.12.2018 7:03:03,10, 19.1,46, -13.6,88, 1016.6, 969.8, 0.0, 0.0, SE, -15.2, -13.6, 0.00, 0.00, 0.90, 0.90, 0.90
268, 14.12.2018 7:13:03,10, 19.2,45, -13.6,88, 1016.8, 970.0, 0.0, 0.0, SE, -15.2, -13.6, 0.00, 0.00, 0.90, 0.90, 0.90
269, 14.12.2018 7:23:03,10, 19.2,45, -13.7,88, 1016.8, 970.0, 0.0, 0.0, SE, -15.3, -13.7, 0.00, 0.00, 0.90, 0.90, 0.90
270, 14.12.2018 7:33:03,10, 19.3,45, -13.7,88, 1016.9, 970.1, 0.0, 0.0, SE, -15.3, -13.7, 0.00, 0.00, 0.90, 0.90, 0.90
271, 14.12.2018 7:43:03,10, 19.4,45, -13.7,88, 1017.0, 970.2, 0.0, 0.0, SE, -15.3, -13.7, 0.00, 0.00, 0.90, 0.90, 0.90
272, 14.12.2018 7:53:03,10, 19.5,44, -13.7,88, 1017.1, 970.3, 0.0, 0.0, SE, -15.3, -13.7, 0.00, 0.00, 0.90, 0.90, 0.90
273, 14.12.2018 8:03:03,10, 19.5,44, -13.7,88, 1017.2, 970.4, 0.0, 0.0, SE, -15.3, -13.7, 0.00, 0.00, 0.90, 0.90, 0.90
274, 14.12.2018 8:13:03,10, 19.6,44, -13.7,88, 1017.2, 970.4, 0.0, 0.0, SE, -15.3, -13.7, 0.00, 0.00, 0.90, 0.90, 0.90
275, 14.12.2018 8:23:03,10, 19.7,44, -13.6,88, 1017.2, 970.4, 0.0, 0.0, SE, -15.2, -13.6, 0.00, 0.00, 0.90, 0.90, 0.90
276, 14.12.2018 8:33:03,10, 19.8,43, -13.5,88, 1017.3, 970.5, 0.0, 0.0, SE, -15.1, -13.5, 0.00, 0.00, 0.90, 0.90, 0.90
277, 14.12.2018 8:43:03,10, 19.8,43, -13.3,88, 1017.3, 970.5, 0.0, 0.0, SE, -14.9, -13.3, 0.00, 0.00, 0.90, 0.90, 0.90
278, 14.12.2018 8:53:03,10, 19.9,43, -13.1,89, 1017.6, 970.8, 0.0, 0.0, SE, -14.6, -13.1, 0.00, 0.00, 0.90, 0.90, 0.90
279, 14.12.2018 9:03:03,10, 20.0,42, -12.8,89, 1017.4, 970.6, 0.0, 0.0, SE, -14.3, -12.8, 0.00, 0.00, 0.90, 0.90, 0.90
280, 14.12.2018 9:13:03,10, 20.0,42, -12.4,89, 1017.4, 970.6, 0.0, 0.0, SE, -13.9, -12.4, 0.00, 0.00, 0.90, 0.90, 0.90
281, 14.12.2018 9:23:03,10, 20.1,42, -11.9,89, 1017.3, 970.5, 0.0, 0.0, SE, -13.4, -11.9, 0.00, 0.00, 0.90, 0.90, 0.90
282, 14.12.2018 9:33:03,10, 20.1,42, -11.5,89, 1017.4, 970.6, 0.0, 0.0, SE, -13.0, -11.5, 0.00, 0.00, 0.90, 0.90, 0.90
283, 14.12.2018 9:43:03,10, 20.2,42, -11.1,89, 1017.4, 970.6, 0.0, 0.0, SE, -12.6, -11.1, 0.00, 0.00, 0.90, 0.90, 0.90
284, 14.12.2018 9:53:03,10, 20.2,42, -10.6,89, 1017.6, 970.8, 0.0, 0.0, SE, -12.1, -10.6, 0.00, 0.00, 0.90, 0.90, 0.90
285, 14.12.2018 10:03:03,10, 20.2,42, -10.0,89, 1017.7, 970.9, 0.0, 0.0, SE, -11.5, -10.0, 0.00, 0.00, 0.90, 0.90, 0.90
286, 14.12.2018 10:13:03,10, 20.3,42, -9.6,89, 1017.4, 970.6, 0.0, 0.0, SE, -11.1, -9.6, 0.00, 0.00, 0.90, 0.90, 0.90
287, 14.12.2018 10:23:03,10, 20.3,42, -9.1,89, 1017.6, 970.8, 0.0, 0.0, SE, -10.6, -9.1, 0.00, 0.00, 0.90, 0.90, 0.90
288, 14.12.2018 10:33:03,10, 20.4,41, -8.6,89, 1017.5, 970.7, 0.0, 0.0, SE, -10.1, -8.6, 0.00, 0.00, 0.90, 0.90, 0.90
289, 14.12.2018 10:43:03,10, 20.4,41, -8.0,89, 1017.6, 970.8, 0.0, 0.0, SE, -9.5, -8.0, 0.00, 0.00, 0.90, 0.90, 0.90
290, 14.12.2018 10:53:03,10, 20.4,41, -7.5,89, 1017.4, 970.6, 0.0, 0.0, SE, -9.0, -7.5, 0.00, 0.00, 0.90, 0.90, 0.90
291, 14.12.2018 11:03:03,10, 20.4,41, -7.0,89, 1017.4, 970.6, 0.0, 0.0, SE, -8.5, -7.0, 0.00, 0.00, 0.90, 0.90, 0.90
292, 14.12.2018 11:13:03,10, 20.5,41, -6.0,89, 1017.5, 970.7, 0.0, 0.0, SE, -7.5, -6.0, 0.00, 0.00, 0.90, 0.90, 0.90
293, 14.12.2018 11:23:03,10, 20.5,41, -4.6,90, 1017.6, 970.8, 0.0, 0.0, SE, -6.0, -4.6, 0.00, 0.00, 0.90, 0.90, 0.90
294, 14.12.2018 11:33:03,10, 20.5,41, -3.5,90, 1017.6, 970.8, 0.0, 0.0, SE, -4.9, -3.5, 0.00, 0.00, 0.90, 0.90, 0.90
295, 14.12.2018 11:43:03,10, 20.5,41, -3.0,89, 1017.5, 970.7, 0.0, 0.0, SE, -4.6, -3.0, 0.00, 0.00, 0.90, 0.90, 0.90
296, 14.12.2018 11:53:03,10, 20.5,41, -3.2,88, 1017.6, 970.8, 0.0, 0.0, SE, -4.9, -3.2, 0.00, 0.00, 0.90, 0.90, 0.90
297, 14.12.2018 12:03:03,10, 20.5,41, -2.9,88, 1017.4, 970.6, 0.0, 0.0, SE, -4.6, -2.9, 0.00, 0.00, 0.90, 0.90, 0.90
298, 14.12.2018 12:13:03,10, 20.5,41, -2.9,86, 1017.5, 970.7, 0.0, 0.0, SE, -4.9, -2.9, 0.00, 0.00, 0.90, 0.90, 0.90
299, 14.12.2018 12:23:03,10, 20.5,41, -2.9,86, 1017.4, 970.6, 0.0, 0.0, SE, -4.9, -2.9, 0.00, 0.00, 0.90, 0.90, 0.90
300, 14.12.2018 12:33:03,10, 20.5,41, -2.8,85, 1017.4, 970.6, 0.0, 0.0, SE, -5.0, -2.8, 0.00, 0.00, 0.90, 0.90, 0.90
301, 14.12.2018 12:43:03,10, 20.4,41, -2.6,85, 1017.3, 970.5, 0.0, 0.0, SE, -4.8, -2.6, 0.00, 0.00, 0.90, 0.90, 0.90
302, 14.12.2018 12:53:03,10, 20.4,41, -2.5,85, 1017.2, 970.4, 0.0, 0.0, SE, -4.7, -2.5, 0.00, 0.00, 0.90, 0.90, 0.90
303, 14.12.2018 13:03:03,10, 20.4,41, -2.4,85, 1017.3, 970.5, 0.0, 0.0, SE, -4.6, -2.4, 0.00, 0.00, 0.90, 0.90, 0.90
304, 14.12.2018 13:13:03,10, 20.4,41, -2.4,84, 1017.2, 970.4, 0.0, 0.0, SE, -4.7, -2.4, 0.00, 0.00, 0.90, 0.90, 0.90
